# FA FIDELITY REFERENCE — NOT a production behavioral target.
# Source: measure-forced-alignment-hf.py (transformers Wav2Vec2ForCTC, jonatasgrosman/wav2vec2-large-xlsr-53-english), run with pad-sec=3.0 and neighbour-midpoint windowing (align_segment's floor_bound/ceil_bound clamp) — this is MEASUREMENT convention, chosen to keep one segment's alignment window from bleeding into a neighbour's real speech during this measurement pass.
# R.4 (sync-pipeline-v2-plan.md) specifies PAD_BASE 0.75s for production. The audit that led to R.4 traced the midpoint-clamp windowing strategy used here to five documented failures on gapless corpora (docs/history.md) — this baseline's windowing is NOT what production should do.
# Therefore: this is a FIDELITY reference for the Rust jonatasgrosman/ONNX/Viterbi port to reproduce this model's own achievable output on this input, NOT a behavioral target for what Apply Sync should commit. Do not wire this baseline's numbers into a production-timing comparison.
# R-Q REGENERATION (docs/work-in-progress.md, this session): this fixture previously used torchaudio's MMS_FA bundle (CC-BY-NC-4.0, barred from shipping by Decision 3). It has been regenerated here against jonatasgrosman/wav2vec2-large-xlsr-53-english (Apache-2.0) — the actual model family production ships — resolving R-Q's stated obligation. The prior MMS-FA capture's own numbers are superseded; retrieve them from git history if a historical comparison is ever needed.
# This baseline captures the FIRST run of this HF-harness/jonatasgrosman pairing against these three projects' committed segments — there is nothing to diff it against yet; this run establishes the reference.
# Production ships jonatasgrosman/wav2vec2-large-xlsr-53-{en,es,fr,de,pt}, with per-language CTC vocabs of 33 (en) / 41 (es) / 59 (fr) / 38 (de) / 46 (pt) symbols.
# This fixture IS now a valid reference for text normalization and vocab coverage too (unlike its MMS-FA predecessor), since it uses the real shipping model's own alphabet — though it still measures via transformers/torchaudio's forced_align, not this repo's own Rust Viterbi port; the Rust port's own fidelity is independently verified by fa-onnx-emission-*.json/fa-e2e-alignment-*.json (zero-tolerance parity, Slices D2/D4), which this fixture does not replace or duplicate.
seg,text,startSec,endSec,score
86,far.,271.775,272.016,0.9999
87,Never,273.043,273.245,1.0
87,alone.,273.325,273.627,1.0
88,You,274.616,274.717,0.994
88,go,274.778,274.879,0.9999
88,with,274.94,275.062,0.9993
88,Korik,275.122,275.547,0.3851
89,"twenty-two,",275.951,276.472,0.994
89,who,276.593,276.693,0.9546
89,has,276.733,276.814,0.7994
89,been,276.834,276.974,0.9974
89,scouting,277.034,277.416,1.0
89,for,277.496,277.616,0.9998
89,four,277.717,277.917,1.0
89,years.,278.018,278.299,0.9945
90,The,278.861,278.961,0.913
90,two,279.022,279.162,0.9999
90,of,279.242,279.283,0.9999
90,you,279.343,279.443,1.0
90,move,279.544,279.724,0.9075
90,ahead,279.805,280.046,0.9861
90,of,280.086,280.126,0.9987
90,the,280.186,280.267,0.9127
90,main,280.327,280.487,0.9996
90,group,280.568,280.789,0.9996
90,by,280.989,281.11,0.9999
90,about,281.17,281.371,0.9981
90,the,281.411,281.511,0.9909
90,distance,281.552,281.933,0.9994
90,a,281.973,282.013,0.9596
90,man,282.054,282.194,1.0
90,can,282.234,282.355,0.9395
90,shout,282.415,282.676,0.9994
90,and,282.736,282.817,0.9999
90,be,282.857,282.917,0.9998
90,heard.,282.997,283.238,0.9987
91,Your,283.982,284.102,0.9604
91,job,284.163,284.364,1.0
91,is,284.444,284.484,1.0
91,to,284.545,284.645,0.9999
91,read,284.726,284.907,0.9999
91,the,284.987,285.068,0.9952
91,ground,285.108,285.409,1.0
91,before,285.55,285.811,1.0
91,everyone,285.912,286.234,0.9996
91,else,286.274,286.435,1.0
91,walks,286.475,286.696,0.9988
91,onto,286.777,286.998,0.9997
91,it.,287.058,287.138,0.9999
92,You,287.842,287.942,0.9239
92,learn,287.982,288.103,0.9304
92,to,288.183,288.244,0.9973
92,smell,288.324,288.605,0.9996
92,before,288.686,288.927,0.9863
92,you,288.967,289.047,0.9942
92,look.,289.087,289.308,1.0
93,A,289.992,290.012,0.9999
93,predator’s,290.092,290.454,0.9698
93,presence,290.515,290.857,0.9417
93,reaches,290.917,291.178,0.9999
93,your,291.219,291.319,0.998
93,nose,291.42,291.742,0.9376
93,before,291.782,292.063,0.9866
93,your,292.104,292.204,0.9983
93,mind,292.264,292.466,0.9997
93,names,292.546,292.807,0.9842
93,it.,292.868,292.948,0.9999
94,Something,293.671,294.013,0.9982
94,"thick,",294.153,294.454,0.9993
94,"musky,",295.317,295.719,0.9985
94,wrong,296.261,296.662,0.9204
94,in,296.984,297.024,0.9999
94,a,297.104,297.124,0.9998
94,way,297.164,297.305,0.9582
94,that,297.345,297.445,0.9968
94,is,297.485,297.546,0.8764
94,hard,297.606,297.807,1.0
94,to,297.867,297.927,0.9999
94,describe.,297.967,298.469,0.9999
95,You,299.072,299.173,0.9903
95,catch,299.233,299.494,0.9978
95,it,299.535,299.575,0.9998
95,on,299.655,299.716,0.9911
95,your,299.756,299.877,0.9961
95,third,299.937,300.158,0.9988
95,run,300.239,300.46,1.0
95,and,300.983,301.064,1.0
95,stop,301.144,301.406,0.9998
95,walking.,301.466,301.848,0.9999
96,Korik,302.531,302.873,0.437
96,stops,302.953,303.274,0.9324
96,half,303.315,303.535,0.9998
96,a,303.596,303.616,0.9985
96,step,303.636,303.837,1.0
96,after,303.937,304.178,1.0
96,you.,304.238,304.359,0.9623
97,He,305.143,305.263,1.0
97,has,305.324,305.464,0.9999
97,it,305.505,305.565,1.0
97,too.,305.605,305.766,0.9999
98,The,307.012,307.112,0.8509
98,two,307.172,307.293,1.0
98,of,307.373,307.413,0.9999
98,you,307.453,307.534,0.8665
98,stand,307.574,307.835,0.9818
98,without,307.875,308.115,0.9937
98,moving,308.176,308.436,1.0
98,for,308.477,308.577,0.996
98,a,308.657,308.677,0.9997
98,long,308.737,308.958,0.9969
98,count,309.038,309.339,0.9999
99,long,309.781,309.982,1.0
99,enough,310.043,310.284,0.9976
99,for,310.344,310.465,0.9996
99,your,310.525,310.646,0.9695
99,own,310.807,310.907,0.8498
99,breathing,310.988,311.37,0.9515
99,to,311.43,311.511,1.0
99,feel,311.571,311.772,1.0
99,very,311.933,312.235,1.0
99,loud.,312.315,312.617,0.9999
100,You,313.803,313.904,0.8115
100,back,313.964,314.186,0.9999
100,out,314.246,314.367,0.9999
100,the,314.407,314.487,0.9995
100,way,314.528,314.668,1.0
100,water,314.769,315.051,0.9999
100,runs,315.111,315.353,0.9999
100,in,315.393,315.453,0.8441
100,reverse.,315.534,315.956,0.9998
101,"Slow,",317.301,317.642,1.0
101,"continuous,",318.383,319.065,0.9957
101,nothing,319.866,320.147,0.9999
101,sudden,320.247,320.487,0.9997
101,enough,320.547,320.768,0.9997
101,to,320.808,320.888,1.0
101,announce,320.948,321.309,0.9818
101,you.,321.349,321.449,1.0
102,You,322.513,322.614,0.9999
102,never,322.775,322.996,1.0
102,see,323.117,323.298,0.9999
102,the,323.358,323.439,0.9969
102,cave,323.499,323.781,1.0
102,lion,323.841,324.103,1.0
102,that,324.163,324.344,0.9974
102,night.,324.425,324.646,0.9681
103,But,325.812,325.912,1.0
103,you,325.952,326.052,0.9931
103,find,326.133,326.353,0.9721
103,its,326.413,326.534,0.9706
103,tracks,326.574,326.915,0.9997
103,in,326.955,326.995,0.9987
103,the,327.035,327.116,0.9998
103,frost,327.156,327.497,0.9998
103,the,327.597,327.677,0.9999
103,next,327.717,327.918,0.9398
103,morning,328.018,328.319,1.0
104,two,328.842,329.004,0.9999
104,spear-lengths,329.105,329.71,0.7376
104,from,329.73,329.831,0.8995
104,where,329.872,330.013,0.9732
104,you,330.053,330.154,0.8466
104,stood.,330.215,330.477,1.0
105,The,331.041,331.142,0.978
105,print,331.202,331.444,0.9198
105,is,331.504,331.564,0.8301
105,wider,331.645,331.947,0.9988
105,than,332.007,332.108,0.9998
105,both,332.168,332.389,0.9875
105,your,332.429,332.53,0.9473
105,hands,332.59,332.892,0.9999
105,laid,332.953,333.113,1.0
105,side,333.194,333.395,0.9997
105,by,333.435,333.536,1.0
105,side.,333.616,333.898,1.0
106,You,334.521,334.622,0.9487
106,look,334.682,334.823,0.9365
106,at,334.863,334.924,0.9999
106,it,334.964,335.024,0.9997
106,for,335.064,335.165,0.9999
106,a,335.225,335.265,0.7448
106,long,335.305,335.466,0.9999
106,time.,335.547,335.848,1.0
107,You,336.612,336.692,0.922
107,bring,336.773,336.933,1.0
107,the,336.994,337.074,0.9998
107,information,337.154,337.697,0.9999
107,back.,337.757,338.078,0.9998
108,That,338.804,339.047,1.0
108,is,339.108,339.168,0.9999
108,the,339.229,339.33,0.8544
108,job.,339.37,339.674,1.0
109,Not,340.924,341.085,0.9996
109,to,341.126,341.206,0.9697
109,engage.,341.246,341.649,0.9664
110,Not,342.031,342.172,0.9999
110,to,342.212,342.272,0.9999
110,prove,342.333,342.534,0.9349
110,anything.,342.594,342.956,0.9999
111,"See,",344.404,344.645,0.9998
111,"register,",345.147,345.609,1.0
111,return.,345.689,345.85,0.0
112,A,346.933,346.953,0.9998
112,scout,347.073,347.334,1.0
112,who,347.394,347.494,0.9997
112,sees,347.554,347.775,0.9998
112,too,347.875,348.076,0.8481
112,little,348.136,348.336,0.9522
112,endangers,348.397,348.838,0.9998
112,the,348.878,348.958,0.9597
112,band.,348.998,349.279,1.0
113,A,350.061,350.102,0.9014
113,scout,350.162,350.483,0.994
113,who,350.563,350.684,0.9999
113,imagines,350.784,351.286,0.988
113,too,351.507,351.708,0.9721
113,much,351.808,351.949,0.0001
113,does,352.009,352.089,0.0
113,the,352.109,352.17,0.0
113,same.,352.19,352.27,0.0
114,What,353.956,354.076,0.9999
114,the,354.117,354.197,0.9634
114,job,354.237,354.418,1.0
114,requires,354.478,355.0,0.9999
114,is,355.301,355.341,0.9983
114,exact,355.441,355.782,1.0
114,truth,355.843,356.124,0.9616
114,delivered,356.184,356.585,1.0
114,without,356.625,356.906,0.9346
114,drama.,357.007,357.348,0.9999
115,You,358.454,358.574,0.8585
115,are,358.635,358.715,1.0
115,not,358.816,359.017,0.9999
115,yet,359.098,359.158,0.0
115,calm,359.178,359.259,0.0
115,about,359.279,359.379,0.0001
115,it.,359.4,359.46,0.0
116,Your,360.464,360.584,0.9999
116,voice,360.644,360.905,1.0
116,holds,360.945,361.226,0.9177
116,when,361.247,361.347,0.999
116,you,361.387,361.467,0.9738
116,report,361.528,361.909,0.9783
117,but,362.453,362.554,0.9984
117,your,362.574,362.695,0.9731
117,hands,362.756,363.039,0.9999
117,do,363.1,363.181,1.0
117,not.,363.262,363.504,0.9998
118,Daret,364.654,364.936,0.9579
118,watches,364.997,365.319,0.655
118,your,365.359,365.48,0.9905
118,hands,365.521,365.803,0.9995
118,when,365.823,365.924,0.9094
118,you,365.964,366.044,1.0
118,speak.,366.105,366.407,1.0
119,You,367.174,367.275,0.9868
119,see,367.356,367.518,1.0
119,him,367.579,367.68,1.0
119,doing,367.762,368.005,1.0
119,it.,368.065,368.166,1.0
120,You,368.772,368.872,0.9701
120,start,368.912,369.113,0.9998
120,working,369.154,369.455,0.9951
120,on,369.515,369.556,0.9997
120,the,369.596,369.676,0.9989
120,hands.,369.716,370.078,0.994
121,You,373.993,374.113,0.9959
121,are,374.173,374.253,1.0
121,twenty,374.353,374.754,0.9782
121,and,375.234,375.315,0.9999
121,you,375.375,375.495,0.9982
121,have,375.555,375.715,0.9993
121,your,375.755,375.875,0.9854
121,first,375.976,376.276,1.0
121,real,376.476,376.697,1.0
121,position,376.797,377.217,0.9666
121,in,377.378,377.438,0.9998
121,the,377.518,377.598,0.9997
121,night,377.678,377.878,0.992
121,circle.,377.959,378.279,1.0
122,The,378.9,379.022,0.0143
122,eastern,379.104,379.327,0.016
122,post,379.348,379.47,0.0038
123,facing,380.753,381.154,0.9999
123,the,381.234,381.314,0.9997
123,tree,381.374,381.595,0.9992
123,line,381.655,381.916,0.9999
123,where,382.036,382.156,0.9999
123,the,382.196,382.277,0.9746
123,river,382.357,382.577,0.9999
123,bends,382.718,382.998,0.9998
123,out,383.058,383.139,0.9998
123,of,383.179,383.219,0.9999
123,sight.,383.299,383.54,1.0
124,You,384.0,384.081,0.8815
124,sit,384.181,384.341,0.9999
124,with,384.381,384.481,0.9999
124,your,384.521,384.642,0.9335
124,back,384.682,384.902,0.9999
124,to,384.942,385.002,0.9998
124,the,385.042,385.122,0.9458
124,fire,385.163,385.483,1.0
124,so,385.663,385.744,1.0
124,your,385.804,385.924,1.0
124,eyes,386.124,386.305,0.9998
124,can,386.365,386.485,1.0
124,adjust,386.545,386.845,0.9999
124,fully,386.966,387.226,1.0
124,to,387.286,387.346,0.9997
124,the,387.386,387.467,0.9796
124,dark,387.507,387.747,0.9999
124,beyond,387.847,388.088,0.9606
124,the,388.148,388.228,0.9997
124,camp’s,388.248,388.528,0.9997
124,edge.,388.629,388.809,1.0
125,The,389.911,389.991,0.9985
125,fire’s,390.051,390.412,0.9998
125,warmth,390.472,390.793,0.9856
125,is,390.853,390.893,0.9998
125,on,390.973,391.013,0.9998
125,your,391.054,391.174,0.9524
125,back,391.214,391.494,1.0
125,and,391.935,391.996,0.9999
125,the,392.036,392.096,0.9984
125,night’s,392.136,392.376,0.5661
125,cold,392.396,392.717,0.9999
125,is,392.777,392.837,0.9996
125,on,392.897,392.958,0.9998
125,your,393.018,393.118,0.9964
125,face.,393.158,393.499,0.9999
126,The,394.604,394.685,0.9917
126,discomfort,394.766,395.392,1.0
126,is,395.472,395.533,1.0
126,the,395.593,395.694,0.9611
126,point.,395.755,396.037,0.9551
127,It,396.603,396.684,1.0
127,keeps,396.724,396.987,0.9981
127,you,397.028,397.129,0.9885
127,from,397.169,397.27,0.9995
127,drifting.,397.351,397.755,1.0
128,You,398.687,398.789,0.9992
128,guard,398.85,399.073,0.9784
128,your,399.154,399.235,0.9997
128,stretch,399.276,399.56,0.1453
129,wake,399.947,400.171,0.9122
129,the,400.211,400.293,0.998
129,next,400.333,400.537,0.8798
129,man,400.639,400.72,0.1753
130,sleep.,401.209,401.515,1.0
131,Three,402.021,402.242,1.0
131,hours,402.302,402.563,0.9999
131,at,402.623,402.683,1.0
131,most,402.763,402.984,1.0
131,before,403.084,403.365,0.9999
131,you,403.406,403.486,0.8489
131,are,403.526,403.606,0.9992
131,back,403.646,403.847,0.9999
131,up.,403.947,404.068,1.0
132,This,405.377,405.539,0.9121
132,runs,405.62,405.862,1.0
132,every,406.064,406.266,0.9999
132,night,406.327,406.549,0.9664
133,no,406.833,406.894,0.9999
133,matter,406.935,407.159,0.9334
133,the,407.199,407.261,0.9999
133,weather.,407.301,407.525,0.9665
134,On,408.151,408.192,0.9998
134,the,408.232,408.312,0.9417
134,coldest,408.352,408.714,0.9651
134,nights,408.794,409.055,0.9876
134,when,409.095,409.216,0.9965
134,the,409.256,409.316,0.9993
134,river,409.377,409.557,0.9927
134,ice,409.698,409.839,0.9999
134,cracks,409.899,410.341,0.9406
134,and,410.522,410.602,0.9999
134,carries,410.642,410.984,0.9999
134,those,411.044,411.204,0.933
134,sounds,411.265,411.546,0.9996
134,through,411.606,411.787,0.9503
134,the,411.827,411.887,0.9665
134,valley,411.907,412.229,0.9999
135,nobody,412.812,413.113,1.0
135,sleeps,413.214,413.495,1.0
135,deep,413.576,413.817,1.0
135,and,414.4,414.481,1.0
135,nobody,414.561,414.863,1.0
135,sleeps,414.943,415.225,0.9999
135,long.,415.305,415.567,1.0
136,The,416.691,416.791,0.8906
136,body,416.831,417.092,0.9976
136,does,417.132,417.252,0.9767
136,not,417.292,417.433,0.9504
136,wait,417.493,417.673,0.9211
136,for,417.753,417.833,0.9997
136,the,417.874,417.954,0.9673
136,mind,417.994,418.194,0.9962
136,to,418.234,418.294,0.9609
136,decide,418.354,418.755,1.0
136,if,418.835,418.876,0.9981
136,a,418.976,418.996,0.9979
136,sound,419.036,419.296,0.9999
136,is,419.397,419.437,0.9997
136,worth,419.517,419.737,0.9971
136,waking,419.797,420.138,0.8953
136,for.,420.198,420.379,1.0
137,Night,421.884,422.065,0.9904
137,is,422.145,422.205,0.9687
137,not,422.265,422.426,1.0
137,quiet.,422.487,422.848,0.9987
138,It,423.574,423.634,0.9999
138,is,423.695,423.755,0.9999
138,full,423.856,424.079,1.0
138,of,424.2,424.261,0.9997
138,noise,424.382,424.766,0.9999
139,almost,425.573,425.855,0.9999
139,all,426.017,426.138,1.0
139,of,426.178,426.239,0.8029
139,it,426.299,426.36,1.0
139,meaningless.,426.44,426.964,1.0
140,Wind.,428.315,428.637,0.8933
141,Small,429.482,429.764,0.9999
141,animals.,429.884,430.287,1.0
142,The,431.473,431.574,0.9607
142,fire,431.634,431.936,1.0
142,settling.,431.996,432.358,0.9996
143,Branches,432.961,433.383,0.9986
143,pulling,433.483,433.744,1.0
143,tight,433.805,434.026,0.9051
143,in,434.046,434.106,0.9992
143,the,434.126,434.206,0.9986
143,cold.,434.246,434.568,0.9999
144,Sleeping,435.733,436.115,0.9794
144,people,436.195,436.456,1.0
144,breathing.,436.537,436.979,0.9991
145,You,437.521,437.621,0.9996
145,spend,437.661,437.862,0.9978
145,your,437.922,438.022,0.9987
145,second,438.082,438.323,1.0
145,month,438.383,438.543,1.0
145,in,438.583,438.644,0.9996
145,rotation,438.684,439.205,0.9315
145,learning,439.726,440.047,0.9595
145,to,440.268,440.388,0.9994
145,separate,440.488,440.949,1.0
145,the,441.01,441.09,0.9486
145,sounds,441.13,441.411,0.9883
145,that,441.451,441.551,0.9999
145,matter,441.611,441.892,1.0
145,from,442.092,442.233,0.998
145,the,442.313,442.393,0.9984
145,enormous,442.513,443.035,1.0
145,volume,443.115,443.516,1.0
145,that,443.757,443.897,0.8802
145,do,443.957,444.037,1.0
145,not.,444.137,444.398,0.9998
146,You,445.902,446.043,0.9999
146,are,446.203,446.303,1.0
146,not,446.383,446.464,0.0001
146,listening,446.484,446.664,0.0
146,for,446.704,446.765,0.0
146,a,446.785,446.805,0.0
146,sound.,446.825,446.925,0.0
147,You,448.347,448.447,1.0
147,are,448.487,448.587,0.8884
147,listening,448.647,448.988,0.9335
147,for,449.068,449.168,0.9989
147,the,449.228,449.288,0.9996
147,absence,449.428,449.829,1.0
147,of,449.889,449.929,0.9994
147,one.,450.169,450.309,0.9929
148,When,451.674,451.774,0.9987
148,the,451.815,451.875,0.999
148,brush,451.915,452.137,0.9912
148,mice,452.197,452.438,0.9998
148,stop,452.599,452.861,0.9999
148,moving,452.921,453.183,0.9987
148,through,453.203,453.344,0.0
148,dry,453.364,453.424,0.0
148,leaves,453.444,453.565,0.0006
149,something,454.592,454.914,0.9514
149,stopped,454.954,455.256,0.9997
149,them.,455.276,455.417,0.9974
150,When,456.242,456.342,0.9474
150,the,456.363,456.443,0.9852
150,night,456.483,456.624,0.9993
150,birds,456.644,456.845,0.9994
150,cut,456.885,457.006,0.9999
150,off,457.046,457.147,0.9997
150,mid-call,457.207,457.649,0.7034
151,something,457.992,458.274,0.989
151,passed,458.335,458.658,1.0
151,under,458.8,458.961,0.9682
151,them.,459.001,459.143,0.9996
152,These,460.554,460.775,0.9938
152,gaps,460.815,461.097,0.9999
152,tell,461.137,461.318,1.0
152,you,461.359,461.459,0.9883
152,more,461.519,461.64,0.9987
152,than,461.66,461.761,0.9993
152,any,461.962,462.123,0.9999
152,loud,462.223,462.465,0.9999
152,noise,462.586,462.827,1.0
152,could.,462.887,463.129,0.9149
153,You,463.551,463.632,0.9979
153,get,463.692,463.813,1.0
153,it,463.854,463.914,0.9999
153,wrong,463.954,464.156,0.9969
153,twice,464.257,464.599,1.0
153,in,464.659,464.7,0.9994
153,your,464.74,464.841,0.9998
153,first,464.901,465.123,0.9997
153,season.,465.224,465.546,1.0
154,The,466.671,466.751,0.9571
154,first,466.852,467.092,0.9984
154,time,467.152,467.413,0.9995
154,you,467.453,467.553,0.9591
154,raise,467.633,467.834,0.9995
154,an,467.874,467.914,0.9999
154,alert,467.974,468.234,0.6768
154,for,468.275,468.375,0.9998
154,a,468.455,468.475,0.9977
154,branch,468.515,468.836,0.9936
154,dropping,468.896,469.257,1.0
154,from,469.297,469.397,0.9803
154,a,469.477,469.497,0.9981
154,snow-loaded,469.577,470.179,0.976
154,tree.,470.259,470.499,0.9999
155,The,471.261,471.341,0.9969
155,whole,471.421,471.662,1.0
155,camp,471.722,472.003,0.9999
155,stands,472.083,472.444,0.9968
155,up,472.525,472.645,1.0
155,and,472.805,472.865,1.0
155,it,472.926,472.966,0.9998
155,takes,473.006,473.226,0.9999
155,several,473.287,473.547,1.0
155,minutes,473.608,473.828,0.9999
155,to,473.888,473.948,1.0
155,settle.,474.009,474.289,0.9999
156,Nobody,474.791,475.173,1.0
156,is,475.233,475.294,1.0
156,angry,475.474,475.695,1.0
156,with,475.756,475.876,0.9951
156,you.,475.916,476.037,1.0
157,But,477.446,477.546,0.9998
157,the,477.587,477.647,0.9998
157,waste,477.728,477.99,0.9978
157,of,478.03,478.07,0.9998
157,it,478.111,478.191,0.9605
157,stays,478.232,478.474,1.0
157,in,478.514,478.554,0.9266
157,your,478.594,478.695,0.9999
157,chest,478.756,479.058,0.9982
158,the,479.482,479.562,0.9994
158,specific,479.603,480.107,0.9991
158,burn,480.208,480.45,0.9999
158,of,480.511,480.551,0.9997
158,a,480.612,480.652,0.9472
158,false,480.713,480.995,0.9967
158,alarm,481.035,481.378,1.0
159,and,481.741,481.821,0.9999
159,you,481.861,481.961,0.8955
159,do,482.002,482.082,0.9999
159,not,482.242,482.423,0.9999
159,want,482.483,482.624,0.9981
159,to,482.664,482.744,0.9223
159,carry,482.784,483.045,0.9999
159,that,483.106,483.226,1.0
159,feeling,483.286,483.567,0.994
159,again.,483.627,483.888,0.9992
160,The,484.832,484.912,0.9973
160,second,484.972,485.213,0.9247
160,time,485.294,485.555,1.0
160,you,485.936,486.036,0.9946
160,wait,486.077,486.237,0.9893
160,too,486.317,486.438,0.9998
160,long.,486.498,486.739,1.0
161,You,487.241,487.341,0.9425
161,hear,487.401,487.582,0.9991
161,the,487.642,487.722,0.9659
161,interruption,487.782,488.343,0.9999
161,and,488.684,488.744,0.9999
161,you,488.785,488.865,0.9997
161,talk,488.925,489.166,0.9965
161,yourself,489.226,489.567,0.9933
161,out,489.687,489.787,0.9959
161,of,489.827,489.867,0.9996
161,trusting,489.928,490.308,0.9638
161,it.,490.369,490.449,0.9998
162,The,491.393,491.473,0.9993
162,threat,491.533,491.855,0.9892
162,is,491.996,492.056,0.9993
162,a,492.136,492.156,0.9986
162,lone,492.257,492.579,0.9032
162,dire,492.679,493.001,0.9937
162,wolf,493.081,493.363,0.9999
162,testing,493.524,493.885,1.0
162,the,493.926,494.006,0.9981
162,perimeter,494.046,494.448,0.996
163,drawn,495.052,495.434,1.0
163,by,495.535,495.615,0.9999
163,the,495.676,495.756,0.8879
163,smell,495.837,496.078,1.0
163,of,496.139,496.179,0.9996
163,the,496.239,496.32,0.9996
163,previous,496.36,496.762,0.9999
163,day’s,496.823,497.024,0.9999
163,butchering.,497.084,497.487,0.9455
164,Daret,498.491,498.751,0.7599
164,spots,498.812,499.092,0.9809
164,it,499.132,499.192,0.9998
164,from,499.212,499.332,0.9996
164,his,499.373,499.493,0.9985
164,post,499.573,499.873,1.0
164,and,500.134,500.214,0.9991
164,turns,500.274,500.555,0.9992
164,it,500.595,500.655,0.9999
164,back,500.695,500.935,1.0
164,with,500.975,501.096,0.9968
164,a,501.136,501.176,0.9864
164,thrown,501.236,501.556,0.9926
164,stone,501.677,502.017,0.968
164,before,502.077,502.358,0.8915
164,it,502.398,502.438,0.9999
164,gets,502.478,502.638,0.9999
164,close.,502.678,502.999,0.9999
165,He,503.983,504.084,0.9999
165,finds,504.165,504.487,0.9265
165,you,504.527,504.628,1.0
165,at,504.709,504.789,1.0
165,your,504.83,504.951,0.9995
165,post,505.011,505.253,0.9998
165,afterward.,505.414,505.837,0.9999
166,He,506.522,506.622,0.9997
166,tells,506.703,506.944,1.0
166,you,507.005,507.105,1.0
166,one,507.266,507.367,1.0
166,thing,507.427,507.668,0.9989
167,and,508.272,508.353,0.9999
167,you,508.393,508.474,0.8799
167,never,508.595,508.817,1.0
167,stop,508.938,509.18,0.9998
167,carrying,509.26,509.684,0.9986
167,it.,509.744,509.825,1.0
168,The,511.172,511.253,0.9991
168,body,511.333,511.594,1.0
168,knows,511.694,512.015,0.9974
168,before,512.075,512.316,1.0
168,the,512.356,512.437,0.9886
168,mind,512.477,512.637,0.9859
168,agrees.,512.718,513.079,0.9551
169,When,513.742,513.883,0.9997
169,something,513.983,514.345,0.985
169,in,514.486,514.567,1.0
169,you,514.667,514.808,1.0
169,says,515.05,515.251,0.9996
169,a,515.351,515.372,0.9988
169,pattern,515.432,515.794,0.9999
169,has,515.855,515.975,0.9954
169,broken,516.056,516.418,1.0
170,that,517.062,517.243,1.0
170,is,517.303,517.364,1.0
170,enough.,517.444,517.746,0.9427
171,Stop,519.112,519.393,0.9999
171,waiting,519.454,519.735,0.9434
171,for,519.775,519.875,0.9993
171,your,519.935,520.056,0.9995
171,mind,520.116,520.357,0.9646
171,to,520.457,520.537,0.9999
171,finish,520.617,520.918,0.9996
171,arguing.,521.079,521.5,0.9999
172,You,526.381,526.542,0.9998
172,are,526.662,526.763,0.9985
172,twenty-six.,526.803,527.326,0.9979
173,Fear,528.632,528.912,0.9989
173,no,529.113,529.213,1.0
173,longer,529.314,529.614,1.0
173,leads,529.735,530.076,0.9977
173,when,530.116,530.236,0.9998
173,you,530.276,530.377,1.0
173,move,530.437,530.617,0.9999
173,in,530.658,530.698,0.9999
173,darkness.,530.758,531.219,0.9758
174,It,531.701,531.782,1.0
174,runs,531.862,532.083,0.9348
174,alongside,532.144,532.666,0.9972
174,you,532.727,532.807,1.0
174,now,532.887,533.089,0.9998
175,present,533.591,533.993,1.0
175,but,534.475,534.575,1.0
175,not,534.615,534.756,0.9999
175,in,534.796,534.856,0.9998
175,charge.,534.917,535.238,0.9977
176,The,536.041,536.121,0.9998
176,night,536.202,536.362,0.9978
176,that,536.402,536.523,0.9688
176,changes,536.583,536.964,0.9997
176,you,537.024,537.165,1.0
176,comes,537.385,537.646,1.0
176,in,537.706,537.787,0.9999
176,late,537.867,538.067,1.0
176,autumn.,538.208,538.449,0.9446
177,Your,539.391,539.532,0.9879
177,group,539.612,539.832,1.0
177,drives,539.892,540.173,0.9993
177,a,540.233,540.253,0.9974
177,small,540.334,540.614,0.9999
177,aurochs,540.775,541.096,0.0072
177,herd,541.136,541.336,0.9999
177,toward,541.396,541.597,0.9998
177,a,541.657,541.677,0.9909
177,valley,541.717,541.998,0.9988
177,narrowing,542.058,542.499,1.0
178,and,543.121,543.201,0.9998
178,three,543.301,543.602,1.0
178,animals,543.762,544.103,0.9999
178,break,544.163,544.343,0.9999
178,sideways,544.443,544.884,0.9998
178,into,544.944,545.085,0.9947
178,the,545.145,545.225,0.9983
178,trees,545.265,545.626,0.9997
178,instead,545.927,546.207,0.993
178,of,546.247,546.287,0.9999
178,funneling,546.347,546.728,0.8561
178,through.,546.768,547.049,0.9852
179,Two,548.215,548.377,1.0
179,hunters,548.478,548.8,1.0
179,go,548.841,548.942,1.0
179,after,549.042,549.264,0.9347
179,them.,549.305,549.446,0.9911
180,You,550.415,550.596,0.9999
180,are,550.657,550.718,0.0
180,one.,550.818,550.98,0.0
181,The,552.429,552.51,0.9999
181,other,552.61,552.811,0.9999
181,is,553.395,553.455,0.9995
181,Yaro,553.536,553.898,0.9905
182,thirty,554.403,554.728,0.9984
182,years,554.769,554.971,0.9999
182,old,555.093,555.215,1.0
183,the,555.822,555.922,0.9974
183,most,555.982,556.163,0.9359
183,composed,556.244,556.727,1.0
183,man,556.787,556.988,1.0
183,on,557.109,557.169,0.9999
183,any,557.35,557.531,1.0
183,hunt,557.612,557.833,1.0
183,you,557.893,557.974,1.0
183,have,558.014,558.115,0.9998
183,been,558.155,558.316,1.0
183,on.,558.416,558.497,0.9999
